OriginLat,OriginLon,DestinationLat,DestinationLon
39.8606676,-104.68536732610298,30.19348925,-97.66500963529677
39.8606676,-104.68536732610298,40.4733557,-88.91480264613926
39.8606676,-104.68536732610298,41.406618550000005,-81.85120214358412
39.8606676,-104.68536732610298,35.21074145,-80.9457435226013
39.8606676,-104.68536732610298,64.81761,-147.86784231862563
39.8606676,-104.68536732610298,44.290635,-105.501876
39.8606676,-104.68536732610298,47.4800263,-111.37557897482165
39.8606676,-104.68536732610298,21.32040435,-157.9173135198164
39.8606676,-104.68536732610298,34.63699305,-86.76383388377238
39.8606676,-104.68536732610298,29.9841416,-95.33298595614491
39.8606676,-104.68536732610298,39.6796715,-75.60763354194484
39.8606676,-104.68536732610298,28.412903550000003,-81.30944309752753
39.8606676,-104.68536732610298,33.83033915,-116.50964534531111
39.8606676,-104.68536732610298,44.0448069,-103.06068012445681
39.8606676,-104.68536732610298,34.4221319,-119.702667
39.8606676,-104.68536732610298,38.1716962,-85.73540756381095
39.8606676,-104.68536732610298,47.4475673,-122.3080158569515
39.8606676,-104.68536732610298,37.622451999999996,-122.38398938548363
39.8606676,-104.68536732610298,32.4451121,-93.82673715989384
39.8606676,-104.68536732610298,37.3633278,-121.92933857603218
39.8606676,-104.68536732610298,38.687223450000005,-121.5903702806319
39.8606676,-104.68536732610298,33.67420559999999,-117.86801480770461
32.89651945,-97.0465220537124,31.612728500000003,-97.22484008866283
32.89651945,-97.0465220537124,35.2208033,-101.70973292853489
32.89651945,-97.0465220537124,33.563500000000005,-86.75151249023227
32.89651945,-97.0465220537124,35.032383550000006,-85.20167788785842
32.89651945,-97.0465220537124,41.534549299999995,-93.65923944589736
32.89651945,-97.0465220537124,36.776006,-119.71974456209355
32.89651945,-97.0465220537124,39.123415800000004,-108.52444920306618
32.89651945,-97.0465220537124,29.7589382,-95.3676974
32.89651945,-97.0465220537124,35.04625645,-89.97689466513185
32.89651945,-97.0465220537124,29.9759983,-90.0782127
32.89651945,-97.0465220537124,41.97795725,-87.90920910980722
32.89651945,-97.0465220537124,45.58902115,-122.5935717503766
32.89651945,-97.0465220537124,30.4725975,-87.18808592919096
32.89651945,-97.0465220537124,38.1716962,-85.73540756381095
32.89651945,-97.0465220537124,47.4475673,-122.3080158569515
32.89651945,-97.0465220537124,31.35468635,-100.49862454938886
32.89651945,-97.0465220537124,40.790066100000004,-111.97989846185591
32.89651945,-97.0465220537124,32.351909649999996,-95.40208756061571
32.89651945,-97.0465220537124,30.5085309,-86.5027282
41.534549299999995,-93.65923944589736,40.68906405,-74.17725485035348
42.205699100000004,-83.35297537621658,44.25659495,-88.52169598755702
42.205699100000004,-83.35297537621658,42.2106484,-75.9815509339948
42.205699100000004,-83.35297537621658,46.490586,-84.359269
42.205699100000004,-83.35297537621658,44.47848805,-88.14362007159838
42.205699100000004,-83.35297537621658,42.9632405,-85.6678639
42.205699100000004,-83.35297537621658,42.9461717,-87.9138891
42.205699100000004,-83.35297537621658,39.875018,-75.23521278969667
31.8092748,-106.36664263248113,30.19348925,-97.66500963529677
31.8092748,-106.36664263248113,32.84524055,-96.84732187569065
31.8092748,-106.36664263248113,36.0861034,-115.16111989849915
44.123068149999995,-123.21390830141057,45.58902115,-122.5935717503766
44.123068149999995,-123.21390830141057,37.622451999999996,-122.38398938548363
